ptb_rate,seed,degree_centrality,degree_centrality_train,degree_centrality_val,degree_centrality_test,pagerank,pagerank_train,pagerank_val,pagerank_test
0.25,42.0,0.00038244385923975237,0.0003761369823438559,0.0003844439259086414,0.0003930575463626565,3.333333333333334e-05,3.327758342420715e-05,3.338784637235626e-05,3.3390320112562784e-05
0.25,0.0,0.00037175683633898905,0.0003703990133004433,0.00036298543284776167,0.00038324388590730803,3.3333333333333335e-05,3.3332514592641684e-05,3.327042540336434e-05,3.339787874468563e-05
0.25,1.0,0.00037173461337600144,0.0003719079524873051,0.00036552329522095183,0.00037759925330844356,3.3333333333333335e-05,3.335398144279706e-05,3.337505450180348e-05,3.325031594593574e-05
0.25,2.0,0.0003716012755980755,0.000375359178639288,0.0003611320377345911,0.0003745547073791349,3.3333333333333335e-05,3.338913266358202e-05,3.325695519402585e-05,3.329811281214345e-05
0.25,100.0,0.0003726057535251175,0.00037707923597453245,0.0003659188639621321,0.000370345678189273,3.3333333333333335e-05,3.33972280014015e-05,3.319383606533103e-05,3.334504126519931e-05
0.3,42.0,0.0003726057535251175,0.0003666833338889074,0.00037446137093458674,0.0003825949753880685,3.3333333333333335e-05,3.327148551448528e-05,3.3390764931115056e-05,3.339959737324773e-05
0.3,0.0,0.0003726057535251175,0.0003718679511539274,0.00036439436870117894,0.00038229274309143637,3.3333333333333335e-05,3.336908726097014e-05,3.3273697875577115e-05,3.332146093581593e-05
0.3,1.0,0.0003726057535251175,0.0003727079791548607,0.0003659944220362901,0.0003790126337544585,3.3333333333333335e-05,3.334764754607214e-05,3.334996703651554e-05,3.328807120467352e-05
0.3,2.0,0.0003726057535251175,0.00037636810115892745,0.000362194295365401,0.0003754925164172139,3.3333333333333335e-05,3.33814053801446e-05,3.3275107963527735e-05,3.329541460951643e-05
0.3,100.0,0.0003726057535251175,0.00037707923597453245,0.0003659188639621321,0.000370345678189273,3.3333333333333335e-05,3.33972280014015e-05,3.319383606533103e-05,3.334504126519931e-05
