ptb_rate,seed,degree_centrality,degree_centrality_train,degree_centrality_val,degree_centrality_test,pagerank,pagerank_train,pagerank_val,pagerank_test
0.2,42.0,0.00042275409180306007,0.0004155827416469438,0.0004258008600286676,0.00043405002388968527,3.3333333333333335e-05,3.3253436274396094e-05,3.340607767353929e-05,3.342038311100186e-05
0.2,0.0,0.00042275409180306007,0.00042187184017245015,0.0004131871062368746,0.0004340855806304655,3.3333333333333335e-05,3.337440843157494e-05,3.324799671610877e-05,3.3336519754074693e-05
0.2,1.0,0.00042275409180306007,0.0004223140771359045,0.00041624943053657345,0.00043013878240385784,3.3333333333333335e-05,3.333321923311126e-05,3.337681903745124e-05,3.329007582965958e-05
0.2,2.0,0.00042275409180306007,0.00042639199084413924,0.0004107159127526473,0.0004275164727713146,3.3333333333333335e-05,3.3361696928140464e-05,3.32523830025685e-05,3.335755647448391e-05
0.2,100.0,0.00042275409180306007,0.00042786315099392207,0.00041555162949876107,0.00041973843572563527,3.3333333333333335e-05,3.339765633294927e-05,3.3220013730753436e-05,3.331800693668136e-05
0.25,42.0,0.000456617442803649,0.00044896385435070057,0.00045982866095536516,0.00046871340155782974,3.3333333333333335e-05,3.324673785009674e-05,3.3409084836631946e-05,3.3430772796507895e-05
0.25,0.0,0.000456617442803649,0.00045653521784059473,0.0004466015533851128,0.00046679778214829386,3.3333333333333335e-05,3.339495300286513e-05,3.324280447097018e-05,3.3300622856632905e-05
0.25,1.0,0.000456617442803649,0.0004558929742102515,0.0004499972221296266,0.0004646866006644666,3.3333333333333335e-05,3.332825702713611e-05,3.334702392432466e-05,3.3329795354736463e-05
0.25,2.0,0.000456617442803649,0.00046055090725246396,0.0004449437203462338,0.0004604242363634344,3.3333333333333335e-05,3.3366854770219705e-05,3.328536331150294e-05,3.331426048139099e-05
0.25,100.0,0.000456617442803649,0.00046157760814249363,0.0004497794370923476,0.00045353511783726124,3.3333333333333335e-05,3.338725487022147e-05,3.325083002290074e-05,3.3307993569989654e-05
0.3,42.0,0.000456617442803649,0.00044987055124059695,0.00045907752480638244,0.0004676511439270198,3.3333333333333335e-05,3.327252004633717e-05,3.337337116108205e-05,3.341492207957694e-05
0.3,0.0,0.000456617442803649,0.0004555240730246564,0.0004477260353122882,0.0004676955898529951,3.3333333333333335e-05,3.335264972851516e-05,3.3280620320516145e-05,3.334741355578688e-05
0.3,1.0,0.000456617442803649,0.00045635965643299226,0.000450486127315355,0.00046326433103325665,3.3333333333333335e-05,3.333838960121564e-05,3.338618757073973e-05,3.327036656016233e-05
0.3,2.0,0.000456617442803649,0.0004606798004377924,0.00044383701678944856,0.00046127315354956277,3.3333333333333335e-05,3.3377047170144725e-05,3.3231747541873964e-05,3.3347491451169925e-05
0.3,100.0,0.000456617442803649,0.00046157760814249363,0.0004497794370923476,0.00045353511783726124,3.3333333333333335e-05,3.338725487022147e-05,3.325083002290074e-05,3.3307993569989654e-05
