ptb_rate,seed,community_label_correlation,community_sens_correlation,seed_comm
0.3,0,0.007156802372066954,0.015003673082534776,42
0.3,0,0.008667171292359957,0.013402407744237566,0
0.3,0,0.007889516053224965,0.012449579678838897,1
0.3,0,0.008373464130210935,0.013051370338635362,2
0.3,0,0.007257801409938894,0.013772887098597192,100
0.3,1,0.007156802372066954,0.015003673082534776,42
0.3,1,0.008667171292359957,0.013402407744237566,0
0.3,1,0.007889516053224965,0.012449579678838897,1
0.3,1,0.008373464130210935,0.013051370338635362,2
0.3,1,0.007257801409938894,0.013772887098597192,100
0.3,2,0.007156802372066954,0.015003673082534776,42
0.3,2,0.008667171292359957,0.013402407744237566,0
0.3,2,0.007889516053224965,0.012449579678838897,1
0.3,2,0.008373464130210935,0.013051370338635362,2
0.3,2,0.007257801409938894,0.013772887098597192,100
0.3,100,0.007156802372066954,0.015003673082534776,42
0.3,100,0.008667171292359957,0.013402407744237566,0
0.3,100,0.007889516053224965,0.012449579678838897,1
0.3,100,0.008373464130210935,0.013051370338635362,2
0.3,100,0.007257801409938894,0.013772887098597192,100
