ptb_rate,seed,degree_centrality,degree_centrality_train,degree_centrality_val,degree_centrality_test,pagerank,pagerank_train,pagerank_val,pagerank_test,closeness_centrality,closeness_centrality_train,closeness_centrality_val,closeness_centrality_test,betweeness_centrality,betweeness_centrality_train,betweeness_centrality_val,betweeness_centrality_test
0.15,42.0,0.15604010025062653,0.17180046891422102,0.15548611789213287,0.1541032067347857,0.0024999999999999996,0.0026050866287803333,0.0024995814831660123,0.0024874352923145077,0.5370149215163558,0.5429999116065555,0.15548611789213287,0.5372911350964099,0.0021827495875366802,0.0026675744139636613,0.0022179030864908585,0.0018474035603596706
0.15,0.0,0.15604010025062653,0.16023930794728755,0.1695472447352146,0.16319645267013688,0.0024999999999999996,0.0025285554432941666,0.002585198734171218,0.00255499690030111,0.5370149215163558,0.539323412853848,0.1695472447352146,0.5396390131523747,0.0021827495875366802,0.0022732596172196,0.002493313027301077,0.002359098791807654
0.15,1.0,0.15604010025062653,0.16769342711617755,0.16235393679002702,0.1554848660111818,0.0024999999999999996,0.0025825586633367735,0.002546150761116843,0.0024862301672060184,0.5370149215163558,0.5421842424457383,0.16235393679002702,0.5375624637790614,0.0021827495875366802,0.0024392969172555767,0.0026174417155958567,0.0019066155802143923
0.15,2.0,0.15604010025062653,0.17509903791737408,0.15463984636916964,0.14838377996272734,0.0024999999999999996,0.0026165725581611477,0.002514721631607543,0.0024496646450834283,0.5370149215163558,0.5444405745596953,0.15463984636916964,0.5355841261786083,0.0021827495875366802,0.0026836847856139853,0.0021811091094314033,0.0018517116196901566
0.15,100.0,0.15604010025062653,0.15731263642978413,0.15398886827458255,0.18437118437118438,0.0024999999999999996,0.002512688547173587,0.002494386772241759,0.002676174976804419,0.5370149215163558,0.5377281787107927,0.15398886827458255,0.5486626124157467,0.0021827495875366802,0.0022547965852632054,0.0018572481127391485,0.0030236983863526504
0.2,42.0,0.15604010025062653,0.17180046891422102,0.15548611789213287,0.1541032067347857,0.0024999999999999996,0.0026050866287803333,0.0024995814831660123,0.0024874352923145077,0.5370149215163558,0.5429999116065555,0.15548611789213287,0.5372911350964099,0.0021827495875366802,0.0026675744139636613,0.0022179030864908585,0.0018474035603596706
0.2,0.0,0.15604010025062653,0.16023930794728755,0.1695472447352146,0.16319645267013688,0.0024999999999999996,0.0025285554432941666,0.002585198734171218,0.00255499690030111,0.5370149215163558,0.539323412853848,0.1695472447352146,0.5396390131523747,0.0021827495875366802,0.0022732596172196,0.002493313027301077,0.002359098791807654
0.2,1.0,0.15604010025062653,0.16769342711617755,0.16235393679002702,0.1554848660111818,0.0024999999999999996,0.0025825586633367735,0.002546150761116843,0.0024862301672060184,0.5370149215163558,0.5421842424457383,0.16235393679002702,0.5375624637790614,0.0021827495875366802,0.0024392969172555767,0.0026174417155958567,0.0019066155802143923
0.2,2.0,0.15604010025062653,0.17509903791737408,0.15463984636916964,0.14838377996272734,0.0024999999999999996,0.0026165725581611477,0.002514721631607543,0.0024496646450834283,0.5370149215163558,0.5444405745596953,0.15463984636916964,0.5355841261786083,0.0021827495875366802,0.0026836847856139853,0.0021811091094314033,0.0018517116196901566
0.2,100.0,0.15604010025062653,0.15731263642978413,0.15398886827458255,0.18437118437118438,0.0024999999999999996,0.002512688547173587,0.002494386772241759,0.002676174976804419,0.5370149215163558,0.5377281787107927,0.15398886827458255,0.5486626124157467,0.0021827495875366802,0.0022547965852632054,0.0018572481127391485,0.0030236983863526504
0.25,42.0,0.16834586466165413,0.1836850189991107,0.16853822868860463,0.16608829766724503,0.0024999999999999996,0.002592003807677867,0.0025056960291481634,0.002476355071835288,0.5431625447241402,0.5488700859816269,0.16853822868860463,0.5427742339759539,0.0021265475245903697,0.0025486186049258814,0.0022078318145345214,0.0017913776979426542
0.25,0.0,0.16834586466165413,0.17272212790039615,0.18139504605670018,0.17518154360259622,0.0024999999999999996,0.002525612080244351,0.0025755580874133764,0.0025393209598580254,0.5431625447241402,0.5451610175750853,0.18139504605670018,0.5457493094909524,0.0021265475245903697,0.002223825691244781,0.0023659644246922123,0.0022806942445891703
0.25,1.0,0.16834586466165413,0.1798366884954321,0.1745272271588061,0.16782340466550988,0.0024999999999999996,0.002569683079196347,0.002532255720130472,0.002494491183489106,0.5431625447241402,0.5474921129375996,0.1745272271588061,0.543320688930669,0.0021265475245903697,0.0023456951737804515,0.0024926157885838698,0.001913490080323958
0.25,2.0,0.16834586466165413,0.18711294364944617,0.16723627249943035,0.16056166056166055,0.0024999999999999996,0.0026037412506932684,0.0025012310338674688,0.002457438417594598,0.5431625447241402,0.5498518068616511,0.16723627249943035,0.5411857597093798,0.0021265475245903697,0.002573397889439256,0.0020974356606302245,0.0018511176306485223
0.25,100.0,0.16834586466165413,0.16973077855930147,0.16665039221430195,0.19568151147098514,0.0024999999999999996,0.0025077786994326568,0.0024952354606251844,0.0026540519379157604,0.5431625447241402,0.5440551594642716,0.16665039221430195,0.5532021445582804,0.0021265475245903697,0.0021848213317603132,0.001839973300508956,0.0028774505558994694
0.3,42.0,0.16834586466165413,0.1836850189991107,0.16853822868860463,0.16608829766724503,0.0024999999999999996,0.002592003807677867,0.0025056960291481634,0.002476355071835288,0.5431625447241402,0.5488700859816269,0.16853822868860463,0.5427742339759539,0.0021265475245903697,0.0025486186049258814,0.0022078318145345214,0.0017913776979426542
0.3,0.0,0.16834586466165413,0.17272212790039615,0.18139504605670018,0.17518154360259622,0.0024999999999999996,0.002525612080244351,0.0025755580874133764,0.0025393209598580254,0.5431625447241402,0.5451610175750853,0.18139504605670018,0.5457493094909524,0.0021265475245903697,0.002223825691244781,0.0023659644246922123,0.0022806942445891703
0.3,1.0,0.16834586466165413,0.1798366884954321,0.1745272271588061,0.16782340466550988,0.0024999999999999996,0.002569683079196347,0.002532255720130472,0.002494491183489106,0.5431625447241402,0.5474921129375996,0.1745272271588061,0.543320688930669,0.0021265475245903697,0.0023456951737804515,0.0024926157885838698,0.001913490080323958
0.3,2.0,0.16834586466165413,0.18711294364944617,0.16723627249943035,0.16056166056166055,0.0024999999999999996,0.0026037412506932684,0.0025012310338674688,0.002457438417594598,0.5431625447241402,0.5498518068616511,0.16723627249943035,0.5411857597093798,0.0021265475245903697,0.002573397889439256,0.0020974356606302245,0.0018511176306485223
0.3,100.0,0.16834586466165413,0.16973077855930147,0.16665039221430195,0.19568151147098514,0.0024999999999999996,0.0025077786994326568,0.0024952354606251844,0.0026540519379157604,0.5431625447241402,0.5440551594642716,0.16665039221430195,0.5532021445582804,0.0021265475245903697,0.0021848213317603132,0.001839973300508956,0.0028774505558994694
